specObjID,z,class,subClass,type,ra,dec,dered_u,dered_g,dered_r,dered_i,dered_z
304088114631043072,-0.0001498473,STAR,F9,6,150.99527,0.16545354,18.53735,17.31877,16.95597,16.80687,16.81834
304089214142670848,-4.465931E-05,STAR,F5,6,151.79119,0.61472251,18.86651,17.8252,17.46807,17.37366,17.33702
304090588532205568,-0.0001510239,STAR,F9,6,151.50631,0.21698552,18.58385,17.42545,16.99547,16.84556,16.7834
304091413165926400,-3.480097E-05,STAR,F9,6,152.05816,0.12715943,18.86673,17.52873,17.06617,16.87844,16.83297
304091688043833344,-6.490764E-05,STAR,F9,6,151.13819,0.058669893,16.6381,15.44209,15.08469,14.98161,14.97281
304103782671738880,0.0003381599,STAR,A0,6,152.35066,0.82319226,18.16985,16.92136,16.83013,16.81713,16.81069
304114777788016640,-0.0002738982,STAR,G2,6,152.66939,1.2575476,18.85745,17.70904,17.32106,17.19555,17.13144
304117801444993024,-0.0001174547,STAR,M2V,6,152.55093,0.95665642,23.26834,19.85867,18.20745,17.21274,16.64214
304127422171736064,-8.446973E-05,STAR,F5,6,153.07842,-0.060250912,17.21226,16.15081,15.83434,15.73447,15.75452
304135393631037440,-0.0001454137,STAR,F9,6,153.36426,-0.029091154,17.74177,16.44209,16.03041,15.90516,15.85504
304148862648477696,-0.0002217037,STAR,K1,6,152.98267,0.95873718,20.17904,18.44571,17.76765,17.55331,17.41819
304151611427547136,0.0007342679,STAR,F5,6,153.05827,0.99776492,21.02844,19.93501,19.6054,19.49695,19.42804
304156559229872128,0.0008099145,STAR,F5,6,153.70336,0.11905441,18.41995,17.28253,17.03459,16.97397,16.98278
304158483375220736,0.0005308411,STAR,G2,6,153.34306,0.8739991,19.71038,18.34941,17.8794,17.70002,17.83535
304159857764755456,1.12422E-05,STAR,G2,6,153.57225,0.93874027,17.86359,16.82283,16.41241,16.25317,16.20513
304160682398476288,0.0002309681,STAR,G0,6,153.36742,0.84611976,20.70882,19.42869,18.89274,18.68213,18.58922
304167279468242944,-0.0001201667,STAR,F5,6,153.83801,0.43836874,18.0622,17.18225,16.86354,16.76343,16.74253
305121930002851840,0.0001219649,STAR,F9,6,155.10076,-1.0792522,18.13039,16.91287,16.49201,16.34602,16.32369
305122754636572672,0.0001067419,STAR,F9,6,155.03585,-0.98831675,18.16402,16.94794,16.53803,16.39116,16.35138
305126053171456000,5.919856E-05,STAR,M1,6,155.54324,-0.34289179,22.03382,19.102,17.71467,16.86559,16.47121
305127427560990720,1.212332E-05,STAR,F9,6,155.44024,-0.18141384,18.93985,17.6207,17.15144,16.95306,16.90659
305132650241222656,0.0003748721,STAR,T2,6,154.71478,-1.0197013,22.76341,20.20667,19.60607,19.74878,19.64729
305134024630757376,0.0004729916,STAR,A0,6,154.87819,-1.0717374,19.62816,18.45896,18.37483,18.31921,18.38337
305136223654012928,3.180137E-05,STAR,A0,6,155.0319,-0.54633242,18.70473,17.65291,17.64617,17.67421,17.73288
305137048287733760,2.882933E-05,STAR,F5,6,155.15432,-0.2506409,17.27659,16.22459,15.9256,15.82798,15.8457
305137323165640704,5.331401E-05,STAR,K5,6,155.27889,-0.049187334,20.50361,18.17756,17.21751,16.84969,16.65361
305140346822617088,0.0008087558,STAR,A0,6,155.08075,-0.21568499,19.02694,17.97113,17.93056,17.99277,18.09185
305141721212151808,0.0002359598,STAR,F5,6,154.58967,-1.2084097,17.15527,16.11602,15.78533,15.64921,15.61883
305148868037732352,0.0002425401,STAR,F5,6,154.91948,-0.54356129,18.38732,17.40055,17.07117,16.94879,16.92912
305152166572615680,1.268413E-05,STAR,A0,6,154.17018,-1.150176,16.20666,16.10262,16.28699,16.31422,16.39407
305154365595871232,-2.368781E-05,STAR,K5,6,154.27754,-1.2444646,22.13456,19.91774,18.82972,18.4463,18.12904
305155190229592064,-1.68782E-05,STAR,K7,6,154.26953,-1.0505229,24.35266,21.38185,20.10558,19.56444,19.40092
305158213886568448,7.104503E-05,STAR,M4,6,154.71632,-0.51845556,23.08453,21.37905,19.65769,18.6564,17.8991
305170858270287872,8.398107E-05,STAR,K3,6,154.4048,-0.71507502,20.78177,18.79551,17.94875,17.67855,17.53272
305177180462147584,0.0008304379,STAR,F5,6,154.12108,-1.0911703,20.0778,18.9795,18.64369,18.52642,18.53431
305184602165635072,8.322686E-05,STAR,M4,6,154.23726,-0.37125591,23.10336,22.28439,20.69383,19.29857,18.59558
305223359950514176,0.0001177119,STAR,F5,6,153.98605,0.66610109,20.74545,19.7043,19.24981,19.37269,19.28607
305224184584235008,6.413842E-05,STAR,K1,6,153.97244,0.29391879,22.12747,20.63274,19.80102,19.90535,19.83823
305229682142373888,0.0003071862,STAR,K7,6,154.15487,0.61152482,23.77802,21.04692,20.03058,19.54083,19.26349
305242326526093312,0.0001144283,STAR,A0,6,154.10359,1.168794,17.87586,17.07868,16.8112,16.70102,16.67647
305252771886557184,0.0001579174,STAR,F9,6,154.65141,0.53143234,18.72346,17.43119,16.89206,16.68929,16.62365
305267340415625216,4.394279E-05,STAR,K5,6,154.78985,0.62515271,21.0881,18.37096,17.2824,16.83446,16.74721
305269814316787712,-0.0002936691,STAR,G0,6,155.04141,0.32924739,16.78529,15.66923,15.29708,15.17501,15.1463
305272837973764096,-9.174069E-05,STAR,M1,6,155.09689,0.20773628,21.93778,19.28134,17.81762,16.96221,16.52946
305276686264461312,0.0003217566,STAR,F2,6,154.90817,0.60798499,17.75568,16.66511,16.29386,16.18094,16.17026
305277510898182144,-0.0001881254,STAR,A0,6,155.11954,0.93427783,18.42605,17.58097,17.36102,17.31244,17.33184
305279435043530752,9.230407E-06,STAR,M2,6,155.35172,0.17120119,21.2722,18.79132,17.42057,16.30041,15.91808
305283283334227968,2.222752E-05,STAR,M2,6,155.25599,0.14500774,22.32014,19.37455,17.95863,16.87295,16.38535
305283558212134912,5.347733E-05,STAR,A0,6,155.30574,0.068172763,18.87342,18.03097,17.77624,17.69414,17.71594
305294553328412672,0.0002441718,STAR,G2,6,155.55133,0.0053898192,17.30495,16.12207,15.74465,15.61738,15.59777
306248930394400768,0.001050828,STAR,F5,6,156.92181,-0.70499763,18.70469,17.81526,17.51846,17.41089,17.42339
306250029906028544,6.26846E-05,STAR,G0,6,157.20617,-0.83961385,17.93009,16.91466,16.52249,16.36618,16.28946
306256352097888256,0.000211615,STAR,F9,6,156.51305,-1.0696484,19.21125,17.86623,17.40602,17.24936,17.19332
306256626975795200,0.0001783984,STAR,K3,6,156.43695,-1.0753926,21.58324,19.7308,18.97836,18.75801,18.52203
306256901853702144,9.422343E-05,STAR,G0,6,156.50252,-1.1340382,18.08183,16.99739,16.69506,16.59815,16.57967
306265423068817408,0.0009084994,STAR,F5,6,156.81504,-0.25788834,18.43354,17.30841,16.83958,16.62595,16.54638
306268446725793792,0.0006503264,STAR,F5,6,156.19845,-1.2273457,18.92764,17.9558,17.69687,17.6187,17.59387
306269271359514624,0.000824061,STAR,F5,6,156.20303,-1.2099214,18.21324,17.28047,17.04726,16.95849,16.9251
306269821115328512,0.0009197053,STAR,F5,6,156.19528,-1.0653714,20.41305,19.44709,19.11312,18.98635,18.93013
306270920626956288,-0.0001585595,STAR,F9,6,156.28041,-0.84991659,19.42491,18.05138,17.5828,17.41932,17.30294
306277792574629888,-3.953706E-05,STAR,G2,6,156.77149,-0.3133401,18.85225,17.76949,17.37765,17.2543,17.18389
306278342330443776,0.0004760411,STAR,F9,6,155.9947,-1.2363021,18.21427,16.92462,16.41918,16.23681,16.1545
306279991597885440,0.0002404387,STAR,K1,6,155.93894,-1.2346038,20.17849,18.48459,17.91504,17.73146,17.62235
306281365987420160,-0.0001092642,STAR,K7,6,155.83915,-0.95969484,21.78913,19.0832,17.85016,17.32947,17.03002
306283565010675712,0.0008591572,STAR,F5,6,156.36304,-0.62362668,20.1492,19.07907,18.70456,18.57945,18.61536
306289337446721536,0.0005513447,STAR,F5,6,156.28679,-0.4163458,20.28107,19.28332,18.97039,18.78347,18.75599
306291536469977088,0.000643902,STAR,B9,6,156.12887,-0.53528692,18.27146,18.60685,19.12618,19.47128,19.69188
306291811347884032,0.0003809686,STAR,K3,6,156.2148,-0.26282603,21.03244,18.93945,18.1411,17.85559,17.77518
306296209394395136,0.0006438958,STAR,F5,6,155.99482,-0.54656501,16.97516,15.87663,15.51574,15.38206,15.34562
306298958173464576,0.0001386708,STAR,M6,6,155.85958,-0.47513018,24.21099,22.75712,21.88184,19.59777,18.34673
306302806464161792,0.0007171294,STAR,G2,6,155.62605,-0.8317055,19.12169,17.87205,17.37057,17.16235,17.06705
306305280365324288,0.0004349816,STAR,F5,6,155.75661,-0.73005913,16.76308,15.71446,15.41551,15.30359,15.30345
306319848894392320,8.981232E-06,STAR,F5,6,155.15432,-0.2506409,17.27659,16.22459,15.9256,15.82798,15.8457
306321773039740928,3.901864E-05,STAR,K5,6,155.4388,-0.3182466,21.46815,19.33041,18.30849,17.9549,17.74968
306330569132763136,0.0009398519,STAR,F5,6,154.9122,-0.61022366,18.73391,17.76749,17.46031,17.34931,17.32327
306332493278111744,0.0003794937,STAR,K7,6,154.84223,-0.64647973,22.00354,19.56725,18.41507,17.92417,17.71716
306333592789739520,-3.586274E-05,STAR,F9,6,155.09146,0.91910251,17.95157,16.72324,16.2934,16.16961,16.14726
306349810586249216,0.0001528032,STAR,M1,6,155.279,0.64062915,22.43546,19.97732,18.49688,17.74905,17.30563
306357507167643648,-0.0004407459,STAR,M6,6,155.86154,1.2461861,21.35879,20.6918,20.50256,19.95001,19.37865
306363004725782528,0.0009496778,STAR,A0,6,155.78553,0.39174132,19.96181,18.85226,18.76029,18.77138,18.74537
306371525940897792,-8.780402E-05,STAR,CV,6,155.94867,0.64476744,19.41277,17.85323,17.32268,17.18078,17.13178
306372900330432512,0.000271729,STAR,G0,6,155.88717,0.37688648,17.40328,16.30926,15.9328,15.7987,15.77539
306379222522292224,0.0003122729,STAR,F2,6,156.03779,0.70492538,18.094,16.99844,16.65945,16.5482,16.50504
306385544714151936,0.0001484774,STAR,K1,6,156.39277,0.22382429,19.43587,18.01597,16.83609,16.59614,16.44744
306386919103686656,-9.529464E-05,STAR,G2,6,156.42392,0.36756155,18.62729,17.40363,16.90759,16.73274,16.63883
306391042272290816,0.0008453068,STAR,F5,6,156.37773,0.76205521,18.27031,17.32548,17.04633,16.93877,16.91709
306397089586243584,0.0002740393,STAR,F2,6,156.54192,0.46662828,17.92094,16.83675,16.49062,16.37549,16.35152
306397639342057472,0.0002877181,STAR,K1,6,156.55476,0.53179785,20.89249,19.19322,18.51483,18.25516,18.15092
306397914219964416,0.0006507252,STAR,F2,6,156.50471,0.31903505,18.82999,17.62427,17.09011,16.88754,16.74644
306400937876940800,0.0001912018,STAR,OB,6,156.56473,0.99523828,19.65023,19.81436,20.14831,20.50233,20.77301
306402037388568576,0.0007953417,STAR,F5,6,156.62716,0.75941061,18.84252,17.90518,17.53555,17.38978,17.33676
306404786167638016,0.0001230919,STAR,A0,6,156.82132,0.31424416,18.19427,17.14008,17.06446,17.11794,17.21155
306415231528101888,1.922032E-05,STAR,G2,6,156.73173,0.94981417,16.8272,15.69972,15.33503,15.2222,15.17134
306418255185078272,-3.871967E-05,STAR,M2,6,157.3826,0.30628514,22.94166,20.56411,18.72925,17.73197,17.17574
306419629574612992,-2.873677E-05,STAR,M6,6,157.3555,0.34497431,22.70617,20.34791,18.88638,16.88534,15.75625
307370982278981632,0.0005101933,STAR,A0,6,158.71222,-1.088171,18.25501,17.09792,16.88488,16.8304,16.81429
307371257156888576,0.0006900309,STAR,A0,6,158.92061,-0.70791104,19.00093,17.7522,17.82165,17.8731,17.99122
307373456180144128,3.794945E-05,STAR,G0,6,158.95576,-1.0399466,18.66329,17.5846,17.25815,17.13516,17.12013
307376204959213568,0.0002270444,STAR,A0,6,158.76309,-1.1304507,19.98865,18.77349,18.7323,18.79399,18.87857
307380603005724672,0.000760672,STAR,A0,6,159.34072,-0.0015361063,18.12533,17.06213,17.03289,17.09144,17.11937
307385275930142720,0.0005787901,STAR,F5,6,158.36864,-0.98857783,18.45745,17.52605,17.27629,17.18157,17.17252
307395721290606592,0.0007854304,STAR,A0,6,158.35012,-1.0496768,18.00458,17.13161,16.94025,16.84744,16.84606
307397645435955200,6.958512E-06,STAR,F5,6,158.30978,-0.74001589,15.41906,14.36701,14.25119,14.25278,14.34612
307454270284785664,0.0008336598,STAR,F2,6,156.856,-0.09321643,16.56718,15.3252,14.80793,14.59868,14.48044
307455644674320384,9.535844E-05,STAR,M6,6,156.85427,-0.065693556,22.16093,20.77756,19.29276,17.13145,15.94557
307458668331296768,0.0003936257,STAR,F9,6,156.57512,-0.28572081,20.68988,19.50705,19.06367,18.95609,18.9616
307460317598738432,0.0001640582,STAR,A0,6,156.82549,0.86823435,17.70192,16.64098,16.54859,16.55548,16.59386
307461142232459264,0.0001883379,STAR,F5,6,157.05548,1.1696859,17.64234,16.70397,16.42011,16.30861,16.29759
307462241744087040,0.001016737,STAR,A0,6,156.98123,0.71661942,19.7669,18.79309,18.6484,18.63787,18.63945
307464165889435648,0.0003505428,STAR,G2,6,156.89526,0.79608691,16.94067,15.79176,15.40178,15.26138,15.20616
307465265401063424,0.0001720708,STAR,F5,6,156.5641,0.53718268,17.93554,16.92896,16.61374,16.50614,16.48391
307466364912691200,0.0006598831,STAR,F9,6,156.63731,0.57597833,19.01473,17.74394,17.24999,17.06795,16.99586
307466914668505088,0.0007222801,STAR,A0,6,156.74412,0.43210462,18.77507,17.63537,17.47341,17.4537,17.47328
307469663447574528,-6.978778E-05,STAR,M8,6,156.74842,0.04126033,25.64857,23.99821,23.3807,20.34061,18.86966
307471312715016192,1.214256E-05,STAR,A0,6,157.26465,1.1696654,16.10846,15.11945,14.99186,14.98245,15.04377
307472137348737024,0.0006448092,STAR,F5,6,157.23379,0.77092847,18.68289,17.77481,17.51028,17.39644,17.38206
307473236860364800,0.000212831,STAR,A0,6,157.37348,1.2113091,19.3392,18.37529,18.26943,18.28358,18.33578
307474336371992576,0.0005986699,STAR,A0,6,157.3832,0.75737794,18.7297,17.68861,17.68598,17.76568,17.80825
307475435883620352,0.0002603146,STAR,F2,6,157.39366,0.57066453,17.47378,16.37573,16.00808,15.89518,15.87719
307477085151062016,0.0007372067,STAR,A0,6,156.8855,0.58474407,17.98703,16.85263,16.82325,16.86475,16.96298
307478184662689792,0.0001130103,STAR,A0,6,156.82452,0.28337427,17.30514,16.17605,16.34457,16.50863,16.65888
307479284174317568,3.919627E-05,STAR,M7,6,157.48782,0.11245288,24.25717,23.00017,21.11872,18.4377,17.04251
307481758075480064,-4.568959E-05,STAR,F5,6,157.66454,1.1525372,18.54587,17.66801,17.38594,17.28766,17.26761
307483132465014784,1.853968E-05,STAR,M8,6,157.63195,0.87521219,24.22694,23.47621,22.97957,19.74784,18.20821
307483682220828672,6.464647E-05,STAR,F5,6,157.6447,0.8160882,18.80256,17.88317,17.56204,17.44979,17.41781
307484506854549504,0.0003163106,STAR,A0,6,157.69737,1.0782044,19.59744,18.59134,18.55004,18.59663,18.62822
307487255633618944,0.000441906,STAR,F5,6,157.78998,0.32672549,18.50738,17.31292,17.18347,17.14342,17.14878
307490279290595328,0.001332167,STAR,A0,6,157.64476,0.30780064,19.72538,18.71621,18.62701,18.62533,18.70763
307496051726641152,0.0005603804,STAR,A0,6,157.80582,0.79008763,18.84276,17.73098,17.90483,18.07827,18.20917
307496876360361984,0.0001426127,STAR,K7,6,158.0296,1.238785,20.91539,18.32581,17.09033,16.57434,16.23579
307500449773152256,0.0003442843,STAR,A0,6,157.98838,0.16827284,19.36644,18.50352,18.31566,18.21782,18.2461
307500999528966144,6.467065E-05,STAR,A0,6,157.97038,0.21308152,18.44764,17.36797,17.23823,17.23111,17.24228
307504023185942528,0.0003201954,STAR,F2,6,158.24508,0.4817772,17.32428,16.22861,15.88588,15.78244,15.74971
307508421232453632,3.928592E-05,STAR,M7,6,158.34284,0.46395321,24.61545,23.18039,22.94154,19.67129,18.2671
307509245866174464,0.001061064,STAR,A0,6,158.4359,0.56482449,18.09445,17.07656,17.01371,17.06592,17.1004
307509795621988352,0.0002866423,STAR,A0,6,158.38725,0.53001536,19.66583,18.62433,18.46455,18.42788,18.49932
307514468546406400,-0.0002876279,STAR,A0,6,158.18047,1.0419894,16.37401,15.15325,15.25605,15.32869,15.38312
307514743424313344,0.0002798447,STAR,A0,6,158.30218,1.1207954,20.03796,18.97365,18.9055,18.91096,18.97719
307516942447568896,6.82246E-05,STAR,A0,6,158.21839,0.73909099,19.46707,18.33418,18.33373,18.38817,18.47786
307517217325475840,0.0006278482,STAR,A0,6,158.13105,0.97467068,19.59502,18.64051,18.49575,18.47901,18.51923
307519691226638336,0.0007962735,STAR,A0,6,158.65123,0.47073924,18.60558,17.58265,17.48763,17.50191,17.54728
307525188784777216,1.72398E-05,STAR,M3,6,158.59034,1.0452611,23.57342,21.61472,20.08893,18.96527,18.2668
307528487319660544,-2.80691E-06,STAR,A0,6,158.50758,0.80329615,17.63458,16.67974,16.48945,16.45331,16.4684
307532610488264704,9.681891E-05,STAR,F2,6,158.99202,0.2940101,19.41973,18.37135,18.01096,17.87359,17.85785
307534534633613312,0.0001323612,STAR,A0,6,158.80328,0.3267077,19.01011,17.91487,17.79236,17.81312,17.87115
307537558290589696,0.0008300918,STAR,A0,6,158.72795,0.97017738,19.03005,17.79369,17.5569,17.49989,17.42442
307539207558031360,0.0003574246,STAR,F5,6,158.90247,0.68802812,17.31517,16.32783,16.18324,16.15832,16.17562
307546354383611904,-2.774213E-05,STAR,A0,6,159.31444,0.10789235,17.38505,16.22467,16.18316,16.24028,16.33748
308504028273207296,0.0009653706,STAR,A0,6,160.99893,-0.13704219,18.77974,17.63635,17.63165,17.66616,17.7406
308509250953439232,0.0004848106,STAR,M3,6,160.29229,-0.7586184,24.85282,22.49588,21.09461,20.00456,19.30485
308509525831346176,0.0003900467,STAR,G0,6,160.49545,-0.68513941,18.07252,16.95465,16.59545,16.4916,16.47121
308511724854601728,0.0005643345,STAR,A0,6,160.36294,-1.0551706,17.8378,16.5506,16.73383,16.87747,16.95574
308513374122043392,-9.934836E-05,STAR,F5,6,160.81664,-0.5576663,17.76393,16.74999,16.42337,16.32147,16.31613
308514198755764224,6.622531E-05,STAR,F2,6,160.7916,-0.6391045,18.61444,17.5808,17.22176,17.10554,17.09846
308519971191810048,-4.916953E-05,STAR,M1,6,160.07334,-0.93287915,24.40077,21.35338,20.03769,19.5667,18.71375
308521620459251712,-2.411012E-05,STAR,K7,6,159.98624,-0.75477885,22.146,19.24555,17.71951,17.15505,16.85029
308524369238321152,0.0001853075,STAR,M1,6,160.57541,-0.37040509,22.16429,19.82642,18.8177,17.99922,17.62812
308532340697622528,-0.0002425783,STAR,F9,6,159.86004,-1.0215766,18.72002,17.54867,17.11604,16.94747,16.89479
308541686546458624,0.0001067668,STAR,F2,6,160.14422,-0.48934308,18.53428,17.49294,17.1304,16.99763,16.97221
308561477755758592,0.00023589,STAR,G2,6,159.7671,-0.12989191,18.59199,17.48487,17.08364,16.92956,16.89684
308570823604594688,-5.532447E-05,STAR,K7,6,159.40951,-0.39134672,21.83238,19.37388,17.96896,17.30342,16.9214
308574122139478016,0.0001712706,STAR,F5,6,159.26155,-1.0467336,17.04171,16.09381,15.85134,15.74021,15.71371
308574671895291904,0.001114639,STAR,A0,6,159.09844,-1.0948778,19.93694,18.83069,18.78197,18.8059,18.89274
308580169453430784,0.0002291757,STAR,G2,6,158.67499,-0.64885941,17.58088,16.4007,16.03562,15.9174,15.89871
308592813837150208,0.0002985956,STAR,F5,6,158.89146,0.82083055,18.65024,17.55957,17.1913,17.06765,16.99932
308594463104591872,-4.373598E-05,STAR,G2,6,159.27889,0.27089999,17.33712,16.2,15.82686,15.70405,15.67818
308595287738312704,-0.0004647541,STAR,F9,6,159.02711,0.43308577,19.24992,17.98925,17.5144,17.3133,17.25593
308595562616219648,0.0004108995,STAR,A0,6,159.32242,0.6667663,19.92307,18.88014,18.79903,18.77676,18.73429
308596662127847424,4.673287E-05,STAR,A0,6,159.15476,1.2348748,17.92885,17.07412,16.84753,16.78862,16.75486
308599410906916864,0.0001634962,STAR,G0,6,159.37033,0.9549642,16.79143,15.65988,15.31217,15.19539,15.17078
311907566433101824,-0.0001597975,STAR,F5,6,165.30323,-0.9570523,17.79522,16.72422,16.40508,16.27964,16.25092
311913063991240704,0.0004759739,STAR,A0,6,165.72502,-0.5707671,18.36401,17.14104,17.15399,17.19262,17.24553
311913613747054592,6.769891E-05,STAR,A0,6,165.78237,-0.045366985,18.79769,17.78447,17.72313,17.74627,17.79941
311918561549379584,-7.391172E-05,STAR,A0,6,165.62385,-0.55661559,20.1065,19.10809,19.01863,19.04003,19.14767
311924608863332352,0.0001997594,STAR,A0,6,165.37722,-0.52798743,19.92921,19.04289,18.92261,18.91493,18.96855
311925983252867072,2.906769E-05,STAR,F9,6,165.51308,-0.66084446,19.69199,18.00228,17.11282,16.90877,16.68802
311930931055192064,0.0002458207,STAR,A0,6,165.09176,-1.1002128,18.03387,16.93944,16.87767,16.89027,16.9429
311931480811005952,0.0002484476,STAR,F2,6,165.14383,-1.1558327,17.98672,16.88621,16.52275,16.39616,16.3697
311937253247051776,0.0001815175,STAR,M8,6,165.09698,-0.73758611,26.01729,23.5894,21.88151,19.38311,17.76268
311938627636586496,0.0006077061,STAR,A0,6,165.19289,-0.63638646,19.97622,19.07315,18.84587,18.77536,18.75328
311942475927283712,0.0006882963,STAR,A0,6,164.8607,-1.0719424,19.46528,18.57926,18.41211,18.3615,18.40914
311944674950539264,0.0008226468,STAR,A0,6,164.99074,-1.1628828,19.60423,18.57123,18.47858,18.47917,18.51676
311945224706353152,0.0009095123,STAR,A0,6,164.91413,-0.81000856,20.04436,18.83171,18.92614,19.02557,19.13043
311949622752864256,0.0005510377,STAR,F5,6,164.88118,-0.39585736,18.67623,17.69925,17.37553,17.25568,17.18382
311950172508678144,0.0001248483,STAR,F5,6,164.74341,-0.60596878,17.4921,16.46167,16.14518,16.03851,16.01431
